2013-11-21 19:21:28,891 [12] INFO  Umbraco.Core.PluginManager - [Thread 1] Determining hash of code files on disk
2013-11-21 19:23:35,163 [27] INFO  Umbraco.Core.Persistence.Database - [Thread 21] Create Index sql -1:
 CREATE NONCLUSTERED INDEX [IX_cmsDocument_published] ON [cmsDocument] ([published])
2013-11-21 19:23:35,163 [27] INFO  Umbraco.Core.Persistence.Database - [Thread 21] Create Index sql -1:
 CREATE NONCLUSTERED INDEX [IX_cmsDocument_newest] ON [cmsDocument] ([newest])
2013-11-21 19:23:35,170 [27] INFO  Umbraco.Core.Persistence.Database - [Thread 21] New table 'cmsDocument' was created
2013-11-21 19:23:35,204 [27] INFO  Umbraco.Core.Persistence.Database - [Thread 21] Create Table sql -1:
 CREATE TABLE [cmsContentType] ([pk] INTEGER NOT NULL IDENTITY(535,1),
[nodeId] INTEGER NOT NULL,
[alias] NVARCHAR(255) NULL,
[icon] NVARCHAR(255) NULL,
[thumbnail] NVARCHAR(255) NOT NULL CONSTRAINT [DF_cmsContentType_thumbnail] DEFAULT ('folder.png'),
[description] NVARCHAR(1500) NULL,
[isContainer] BIT NOT NULL CONSTRAINT [DF_cmsContentType_isContainer] DEFAULT ('0'),
[allowAtRoot] BIT NOT NULL CONSTRAINT [DF_cmsContentType_allowAtRoot] DEFAULT ('0'))
2013-11-21 19:23:35,204 [27] INFO  Umbraco.Core.Persistence.Database - [Thread 21] Primary Key sql -1:
 ALTER TABLE [cmsContentType] ADD CONSTRAINT [PK_cmsContentType] PRIMARY KEY ([pk])
2013-11-21 19:23:35,204 [27] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 21] Creating data in table cmsContentType
2013-11-21 19:23:35,206 [27] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 21] Done creating data in table cmsContentType
2013-11-21 19:23:35,207 [27] INFO  Umbraco.Core.Persistence.Database - [Thread 21] Create Foreign Key sql -1:
 ALTER TABLE [cmsContentType] ADD CONSTRAINT [FK_cmsContentType_umbracoNode_id] FOREIGN KEY ([nodeId]) REFERENCES [umbracoNode] ([id])
2013-11-21 19:23:35,207 [27] INFO  Umbraco.Core.Persistence.Database - [Thread 21] Create Index sql -1:
 CREATE UNIQUE NONCLUSTERED INDEX [IX_cmsContentType] ON [cmsContentType] ([nodeId])
2013-11-21 19:23:35,208 [27] INFO  Umbraco.Core.Persistence.Database - [Thread 21] Create Index sql -1:
 CREATE NONCLUSTERED INDEX [IX_cmsContentType_icon] ON [cmsContentType] ([icon])
2013-11-21 19:23:35,213 [27] INFO  Umbraco.Core.Persistence.Database - [Thread 21] New table 'cmsContentType' was created
2013-11-21 19:23:35,247 [27] INFO  Umbraco.Core.Persistence.Database - [Thread 21] Create Table sql -1:
 CREATE TABLE [cmsDocumentType] ([contentTypeNodeId] INTEGER NOT NULL,
[templateNodeId] INTEGER NOT NULL,
[IsDefault] BIT NOT NULL CONSTRAINT [DF_cmsDocumentType_IsDefault] DEFAULT ('0'))
2013-11-21 19:23:35,247 [27] INFO  Umbraco.Core.Persistence.Database - [Thread 21] Primary Key sql -1:
 ALTER TABLE [cmsDocumentType] ADD CONSTRAINT [PK_cmsDocumentType] PRIMARY KEY ([contentTypeNodeId], [templateNodeId])
2013-11-21 19:23:35,247 [27] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 21] Creating data in table cmsDocumentType
2013-11-21 19:23:35,247 [27] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 21] Done creating data in table cmsDocumentType
2013-11-21 19:23:35,248 [27] INFO  Umbraco.Core.Persistence.Database - [Thread 21] Create Foreign Key sql -1:
 ALTER TABLE [cmsDocumentType] ADD CONSTRAINT [FK_cmsDocumentType_umbracoNode_id] FOREIGN KEY ([contentTypeNodeId]) REFERENCES [umbracoNode] ([id])
2013-11-21 19:23:35,248 [27] INFO  Umbraco.Core.Persistence.Database - [Thread 21] Create Foreign Key sql -1:
 ALTER TABLE [cmsDocumentType] ADD CONSTRAINT [FK_cmsDocumentType_cmsContentType_nodeId] FOREIGN KEY ([contentTypeNodeId]) REFERENCES [cmsContentType] ([nodeId])
2013-11-21 19:23:35,248 [27] INFO  Umbraco.Core.Persistence.Database - [Thread 21] Create Foreign Key sql -1:
 ALTER TABLE [cmsDocumentType] ADD CONSTRAINT [FK_cmsDocumentType_cmsTemplate_nodeId] FOREIGN KEY ([templateNodeId]) REFERENCES [cmsTemplate] ([nodeId])
2013-11-21 19:23:35,255 [27] INFO  Umbraco.Core.Persistence.Database - [Thread 21] New table 'cmsDocumentType' was created
2013-11-21 19:23:35,288 [27] INFO  Umbraco.Core.Persistence.Database - [Thread 21] Create Table sql -1:
 CREATE TABLE [cmsDataType] ([pk] INTEGER NOT NULL IDENTITY(30,1),
[nodeId] INTEGER NOT NULL,
[propertyEditorAlias] NVARCHAR(255) NOT NULL,
[dbType] NVARCHAR(50) NOT NULL)
2013-11-21 19:23:35,289 [27] INFO  Umbraco.Core.Persistence.Database - [Thread 21] Primary Key sql -1:
 ALTER TABLE [cmsDataType] ADD CONSTRAINT [PK_cmsDataType] PRIMARY KEY ([pk])
2013-11-21 19:23:35,289 [27] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 21] Creating data in table cmsDataType
2013-11-21 19:23:35,293 [27] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 21] Done creating data in table cmsDataType
2013-11-21 19:23:35,293 [27] INFO  Umbraco.Core.Persistence.Database - [Thread 21] Create Foreign Key sql -1:
 ALTER TABLE [cmsDataType] ADD CONSTRAINT [FK_cmsDataType_umbracoNode_id] FOREIGN KEY ([nodeId]) REFERENCES [umbracoNode] ([id])
2013-11-21 19:23:35,294 [27] INFO  Umbraco.Core.Persistence.Database - [Thread 21] Create Index sql -1:
 CREATE UNIQUE NONCLUSTERED INDEX [IX_cmsDataType_nodeId] ON [cmsDataType] ([nodeId])
2013-11-21 19:23:35,300 [27] INFO  Umbraco.Core.Persistence.Database - [Thread 21] New table 'cmsDataType' was created
2013-11-21 19:23:35,333 [27] INFO  Umbraco.Core.Persistence.Database - [Thread 21] Create Table sql -1:
 CREATE TABLE [cmsDataTypePreValues] ([id] INTEGER NOT NULL IDENTITY(5,1),
[datatypeNodeId] INTEGER NOT NULL,
[value] NVARCHAR(2500) NULL,
[sortorder] INTEGER NOT NULL,
[alias] NVARCHAR(50) NULL)
2013-11-21 19:23:35,334 [27] INFO  Umbraco.Core.Persistence.Database - [Thread 21] Primary Key sql -1:
 ALTER TABLE [cmsDataTypePreValues] ADD CONSTRAINT [PK_cmsDataTypePreValues] PRIMARY KEY ([id])
2013-11-21 19:23:35,334 [27] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 21] Creating data in table cmsDataTypePreValues
2013-11-21 19:23:35,335 [27] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 21] Done creating data in table cmsDataTypePreValues
2013-11-21 19:23:35,335 [27] INFO  Umbraco.Core.Persistence.Database - [Thread 21] Create Foreign Key sql -1:
 ALTER TABLE [cmsDataTypePreValues] ADD CONSTRAINT [FK_cmsDataTypePreValues_cmsDataType_nodeId] FOREIGN KEY ([datatypeNodeId]) REFERENCES [cmsDataType] ([nodeId])
2013-11-21 19:23:35,342 [27] INFO  Umbraco.Core.Persistence.Database - [Thread 21] New table 'cmsDataTypePreValues' was created
2013-11-21 19:23:35,375 [27] INFO  Umbraco.Core.Persistence.Database - [Thread 21] Create Table sql -1:
 CREATE TABLE [cmsDictionary] ([pk] INTEGER NOT NULL IDENTITY(1,1),
[id] UniqueIdentifier NOT NULL,
[parent] UniqueIdentifier NOT NULL,
[key] NVARCHAR(1000) NOT NULL)
2013-11-21 19:23:35,375 [27] INFO  Umbraco.Core.Persistence.Database - [Thread 21] Primary Key sql -1:
 ALTER TABLE [cmsDictionary] ADD CONSTRAINT [PK_cmsDictionary] PRIMARY KEY ([pk])
2013-11-21 19:23:35,375 [27] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 21] Creating data in table cmsDictionary
2013-11-21 19:23:35,375 [27] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 21] Done creating data in table cmsDictionary
2013-11-21 19:23:35,376 [27] INFO  Umbraco.Core.Persistence.Database - [Thread 21] Create Index sql -1:
 CREATE UNIQUE NONCLUSTERED INDEX [IX_cmsDictionary_id] ON [cmsDictionary] ([id])
2013-11-21 19:23:35,382 [27] INFO  Umbraco.Core.Persistence.Database - [Thread 21] New table 'cmsDictionary' was created
2013-11-21 19:23:35,415 [27] INFO  Umbraco.Core.Persistence.Database - [Thread 21] Create Table sql -1:
 CREATE TABLE [cmsLanguageText] ([pk] INTEGER NOT NULL IDENTITY(1,1),
[languageId] INTEGER NOT NULL,
[UniqueId] UniqueIdentifier NOT NULL,
[value] NVARCHAR(1000) NOT NULL)
2013-11-21 19:23:35,415 [27] INFO  Umbraco.Core.Persistence.Database - [Thread 21] Primary Key sql -1:
 ALTER TABLE [cmsLanguageText] ADD CONSTRAINT [PK_cmsLanguageText] PRIMARY KEY ([pk])
2013-11-21 19:23:35,415 [27] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 21] Creating data in table cmsLanguageText
2013-11-21 19:23:35,415 [27] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 21] Done creating data in table cmsLanguageText
2013-11-21 19:23:35,416 [27] INFO  Umbraco.Core.Persistence.Database - [Thread 21] Create Foreign Key sql -1:
 ALTER TABLE [cmsLanguageText] ADD CONSTRAINT [FK_cmsLanguageText_cmsDictionary_id] FOREIGN KEY ([UniqueId]) REFERENCES [cmsDictionary] ([id])
2013-11-21 19:23:35,422 [27] INFO  Umbraco.Core.Persistence.Database - [Thread 21] New table 'cmsLanguageText' was created
2013-11-21 19:23:35,454 [27] INFO  Umbraco.Core.Persistence.Database - [Thread 21] Create Table sql -1:
 CREATE TABLE [umbracoLanguage] ([id] INTEGER NOT NULL IDENTITY(2,1),
[languageISOCode] NVARCHAR(10) NULL,
[languageCultureName] NVARCHAR(100) NULL)
2013-11-21 19:23:35,454 [27] INFO  Umbraco.Core.Persistence.Database - [Thread 21] Primary Key sql -1:
 ALTER TABLE [umbracoLanguage] ADD CONSTRAINT [PK_umbracoLanguage] PRIMARY KEY ([id])
2013-11-21 19:23:35,454 [27] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 21] Creating data in table umbracoLanguage
2013-11-21 19:23:35,455 [27] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 21] Done creating data in table umbracoLanguage
2013-11-21 19:23:35,455 [27] INFO  Umbraco.Core.Persistence.Database - [Thread 21] Create Index sql -1:
 CREATE UNIQUE NONCLUSTERED INDEX [IX_umbracoLanguage_languageISOCode] ON [umbracoLanguage] ([languageISOCode])
2013-11-21 19:23:35,461 [27] INFO  Umbraco.Core.Persistence.Database - [Thread 21] New table 'umbracoLanguage' was created
2013-11-21 19:23:35,496 [27] INFO  Umbraco.Core.Persistence.Database - [Thread 21] Create Table sql -1:
 CREATE TABLE [umbracoDomains] ([id] INTEGER NOT NULL IDENTITY(1,1),
[domainDefaultLanguage] INTEGER NULL,
[domainRootStructureID] INTEGER NULL,
[domainName] NVARCHAR(255) NOT NULL)
2013-11-21 19:23:35,497 [27] INFO  Umbraco.Core.Persistence.Database - [Thread 21] Primary Key sql -1:
 ALTER TABLE [umbracoDomains] ADD CONSTRAINT [PK_umbracoDomains] PRIMARY KEY ([id])
2013-11-21 19:23:35,497 [27] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 21] Creating data in table umbracoDomains
2013-11-21 19:23:35,497 [27] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 21] Done creating data in table umbracoDomains
2013-11-21 19:23:35,497 [27] INFO  Umbraco.Core.Persistence.Database - [Thread 21] Create Foreign Key sql -1:
 ALTER TABLE [umbracoDomains] ADD CONSTRAINT [FK_umbracoDomains_umbracoNode_id] FOREIGN KEY ([domainRootStructureID]) REFERENCES [umbracoNode] ([id])
2013-11-21 19:23:35,503 [27] INFO  Umbraco.Core.Persistence.Database - [Thread 21] New table 'umbracoDomains' was created
2013-11-21 19:23:35,536 [27] INFO  Umbraco.Core.Persistence.Database - [Thread 21] Create Table sql -1:
 CREATE TABLE [umbracoLog] ([id] INTEGER NOT NULL IDENTITY(1,1),
[userId] INTEGER NOT NULL,
[NodeId] INTEGER NOT NULL,
[Datestamp] DATETIME NOT NULL CONSTRAINT [DF_umbracoLog_Datestamp] DEFAULT (getdate()),
[logHeader] NVARCHAR(50) NOT NULL,
[logComment] NVARCHAR(4000) NULL)
2013-11-21 19:23:35,536 [27] INFO  Umbraco.Core.Persistence.Database - [Thread 21] Primary Key sql -1:
 ALTER TABLE [umbracoLog] ADD CONSTRAINT [PK_umbracoLog] PRIMARY KEY ([id])
2013-11-21 19:23:35,536 [27] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 21] Creating data in table umbracoLog
2013-11-21 19:23:35,536 [27] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 21] Done creating data in table umbracoLog
2013-11-21 19:23:35,536 [27] INFO  Umbraco.Core.Persistence.Database - [Thread 21] Create Index sql -1:
 CREATE NONCLUSTERED INDEX [IX_umbracoLog] ON [umbracoLog] ([NodeId])
2013-11-21 19:23:35,543 [27] INFO  Umbraco.Core.Persistence.Database - [Thread 21] New table 'umbracoLog' was created
2013-11-21 19:23:35,575 [27] INFO  Umbraco.Core.Persistence.Database - [Thread 21] Create Table sql -1:
 CREATE TABLE [cmsMacro] ([id] INTEGER NOT NULL IDENTITY(1,1),
[macroUseInEditor] BIT NOT NULL CONSTRAINT [DF_cmsMacro_macroUseInEditor] DEFAULT ('0'),
[macroRefreshRate] INTEGER NOT NULL CONSTRAINT [DF_cmsMacro_macroRefreshRate] DEFAULT ('0'),
[macroAlias] NVARCHAR(255) NOT NULL,
[macroName] NVARCHAR(255) NULL,
[macroScriptType] NVARCHAR(255) NULL,
[macroScriptAssembly] NVARCHAR(255) NULL,
[macroXSLT] NVARCHAR(255) NULL,
[macroCacheByPage] BIT NOT NULL CONSTRAINT [DF_cmsMacro_macroCacheByPage] DEFAULT ('1'),
[macroCachePersonalized] BIT NOT NULL CONSTRAINT [DF_cmsMacro_macroCachePersonalized] DEFAULT ('0'),
[macroDontRender] BIT NOT NULL CONSTRAINT [DF_cmsMacro_macroDontRender] DEFAULT ('0'),
[macroPython] NVARCHAR(255) NULL)
2013-11-21 19:23:35,576 [27] INFO  Umbraco.Core.Persistence.Database - [Thread 21] Primary Key sql -1:
 ALTER TABLE [cmsMacro] ADD CONSTRAINT [PK_cmsMacro] PRIMARY KEY ([id])
2013-11-21 19:23:35,576 [27] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 21] Creating data in table cmsMacro
2013-11-21 19:23:35,576 [27] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 21] Done creating data in table cmsMacro
2013-11-21 19:23:35,576 [27] INFO  Umbraco.Core.Persistence.Database - [Thread 21] Create Index sql -1:
 CREATE UNIQUE NONCLUSTERED INDEX [IX_cmsMacroPropertyAlias] ON [cmsMacro] ([macroAlias])
2013-11-21 19:23:35,582 [27] INFO  Umbraco.Core.Persistence.Database - [Thread 21] New table 'cmsMacro' was created
2013-11-21 19:23:35,615 [27] INFO  Umbraco.Core.Persistence.Database - [Thread 21] Create Table sql -1:
 CREATE TABLE [cmsMacroProperty] ([id] INTEGER NOT NULL IDENTITY(1,1),
[editorAlias] NVARCHAR(255) NOT NULL,
[macro] INTEGER NOT NULL,
[macroPropertySortOrder] INTEGER NOT NULL CONSTRAINT [DF_cmsMacroProperty_macroPropertySortOrder] DEFAULT ('0'),
[macroPropertyAlias] NVARCHAR(50) NOT NULL,
[macroPropertyName] NVARCHAR(255) NOT NULL)
2013-11-21 19:23:35,615 [27] INFO  Umbraco.Core.Persistence.Database - [Thread 21] Primary Key sql -1:
 ALTER TABLE [cmsMacroProperty] ADD CONSTRAINT [PK_cmsMacroProperty] PRIMARY KEY ([id])
2013-11-21 19:23:35,615 [27] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 21] Creating data in table cmsMacroProperty
2013-11-21 19:23:35,615 [27] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 21] Done creating data in table cmsMacroProperty
2013-11-21 19:23:35,615 [27] INFO  Umbraco.Core.Persistence.Database - [Thread 21] Create Foreign Key sql -1:
 ALTER TABLE [cmsMacroProperty] ADD CONSTRAINT [FK_cmsMacroProperty_cmsMacro_id] FOREIGN KEY ([macro]) REFERENCES [cmsMacro] ([id])
2013-11-21 19:23:35,616 [27] INFO  Umbraco.Core.Persistence.Database - [Thread 21] Create Index sql -1:
 CREATE UNIQUE NONCLUSTERED INDEX [IX_cmsMacroProperty_Alias] ON [cmsMacroProperty] ([macro],[macroPropertyAlias])
2013-11-21 19:23:35,621 [27] INFO  Umbraco.Core.Persistence.Database - [Thread 21] New table 'cmsMacroProperty' was created
2013-11-21 19:23:35,655 [27] INFO  Umbraco.Core.Persistence.Database - [Thread 21] Create Table sql -1:
 CREATE TABLE [cmsMemberType] ([pk] INTEGER NOT NULL IDENTITY(1,1),
[NodeId] INTEGER NOT NULL,
[propertytypeId] INTEGER NOT NULL,
[memberCanEdit] BIT NOT NULL CONSTRAINT [DF_cmsMemberType_memberCanEdit] DEFAULT ('0'),
[viewOnProfile] BIT NOT NULL CONSTRAINT [DF_cmsMemberType_viewOnProfile] DEFAULT ('0'))
2013-11-21 19:23:35,656 [27] INFO  Umbraco.Core.Persistence.Database - [Thread 21] Primary Key sql -1:
 ALTER TABLE [cmsMemberType] ADD CONSTRAINT [PK_cmsMemberType] PRIMARY KEY ([pk])
2013-11-21 19:23:35,656 [27] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 21] Creating data in table cmsMemberType
2013-11-21 19:23:35,656 [27] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 21] Done creating data in table cmsMemberType
2013-11-21 19:23:35,656 [27] INFO  Umbraco.Core.Persistence.Database - [Thread 21] Create Foreign Key sql -1:
 ALTER TABLE [cmsMemberType] ADD CONSTRAINT [FK_cmsMemberType_umbracoNode_id] FOREIGN KEY ([NodeId]) REFERENCES [umbracoNode] ([id])
2013-11-21 19:23:35,656 [27] INFO  Umbraco.Core.Persistence.Database - [Thread 21] Create Foreign Key sql -1:
 ALTER TABLE [cmsMemberType] ADD CONSTRAINT [FK_cmsMemberType_cmsContentType_nodeId] FOREIGN KEY ([NodeId]) REFERENCES [cmsContentType] ([nodeId])
2013-11-21 19:23:35,663 [27] INFO  Umbraco.Core.Persistence.Database - [Thread 21] New table 'cmsMemberType' was created
2013-11-21 19:23:35,698 [27] INFO  Umbraco.Core.Persistence.Database - [Thread 21] Create Table sql -1:
 CREATE TABLE [cmsMember] ([nodeId] INTEGER NOT NULL,
[Email] NVARCHAR(1000) NOT NULL CONSTRAINT [DF_cmsMember_Email] DEFAULT (''''),
[LoginName] NVARCHAR(1000) NOT NULL CONSTRAINT [DF_cmsMember_LoginName] DEFAULT (''''),
[Password] NVARCHAR(1000) NOT NULL CONSTRAINT [DF_cmsMember_Password] DEFAULT (''''))
2013-11-21 19:23:35,698 [27] INFO  Umbraco.Core.Persistence.Database - [Thread 21] Primary Key sql -1:
 ALTER TABLE [cmsMember] ADD CONSTRAINT [PK_cmsMember] PRIMARY KEY ([nodeId])
2013-11-21 19:23:35,698 [27] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 21] Creating data in table cmsMember
2013-11-21 19:23:35,698 [27] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 21] Done creating data in table cmsMember
2013-11-21 19:23:35,699 [27] INFO  Umbraco.Core.Persistence.Database - [Thread 21] Create Foreign Key sql -1:
 ALTER TABLE [cmsMember] ADD CONSTRAINT [FK_cmsMember_umbracoNode_id] FOREIGN KEY ([nodeId]) REFERENCES [umbracoNode] ([id])
2013-11-21 19:23:35,700 [27] INFO  Umbraco.Core.Persistence.Database - [Thread 21] Create Foreign Key sql -1:
 ALTER TABLE [cmsMember] ADD CONSTRAINT [FK_cmsMember_cmsContent_nodeId] FOREIGN KEY ([nodeId]) REFERENCES [cmsContent] ([nodeId])
2013-11-21 19:23:35,705 [27] INFO  Umbraco.Core.Persistence.Database - [Thread 21] New table 'cmsMember' was created
2013-11-21 19:23:35,738 [27] INFO  Umbraco.Core.Persistence.Database - [Thread 21] Create Table sql -1:
 CREATE TABLE [cmsMember2MemberGroup] ([Member] INTEGER NOT NULL,
[MemberGroup] INTEGER NOT NULL)
2013-11-21 19:23:35,738 [27] INFO  Umbraco.Core.Persistence.Database - [Thread 21] Primary Key sql -1:
 ALTER TABLE [cmsMember2MemberGroup] ADD CONSTRAINT [PK_cmsMember2MemberGroup] PRIMARY KEY ([Member], [MemberGroup])
2013-11-21 19:23:35,738 [27] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 21] Creating data in table cmsMember2MemberGroup
2013-11-21 19:23:35,738 [27] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 21] Done creating data in table cmsMember2MemberGroup
2013-11-21 19:23:35,739 [27] INFO  Umbraco.Core.Persistence.Database - [Thread 21] Create Foreign Key sql -1:
 ALTER TABLE [cmsMember2MemberGroup] ADD CONSTRAINT [FK_cmsMember2MemberGroup_cmsMember_nodeId] FOREIGN KEY ([Member]) REFERENCES [cmsMember] ([nodeId])
2013-11-21 19:23:35,739 [27] INFO  Umbraco.Core.Persistence.Database - [Thread 21] Create Foreign Key sql -1:
 ALTER TABLE [cmsMember2MemberGroup] ADD CONSTRAINT [FK_cmsMember2MemberGroup_umbracoNode_id] FOREIGN KEY ([MemberGroup]) REFERENCES [umbracoNode] ([id])
2013-11-21 19:23:35,745 [27] INFO  Umbraco.Core.Persistence.Database - [Thread 21] New table 'cmsMember2MemberGroup' was created
2013-11-21 19:23:35,787 [27] INFO  Umbraco.Core.Persistence.Database - [Thread 21] Create Table sql -1:
 CREATE TABLE [cmsContentXml] ([nodeId] INTEGER NOT NULL,
[xml] NTEXT NOT NULL)
2013-11-21 19:23:35,787 [27] INFO  Umbraco.Core.Persistence.Database - [Thread 21] Primary Key sql -1:
 ALTER TABLE [cmsContentXml] ADD CONSTRAINT [PK_cmsContentXml] PRIMARY KEY ([nodeId])
2013-11-21 19:23:35,787 [27] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 21] Creating data in table cmsContentXml
2013-11-21 19:23:35,787 [27] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 21] Done creating data in table cmsContentXml
2013-11-21 19:23:35,788 [27] INFO  Umbraco.Core.Persistence.Database - [Thread 21] Create Foreign Key sql -1:
 ALTER TABLE [cmsContentXml] ADD CONSTRAINT [FK_cmsContentXml_cmsContent_nodeId] FOREIGN KEY ([nodeId]) REFERENCES [cmsContent] ([nodeId])
2013-11-21 19:23:35,798 [27] INFO  Umbraco.Core.Persistence.Database - [Thread 21] New table 'cmsContentXml' was created
2013-11-21 19:23:35,844 [27] INFO  Umbraco.Core.Persistence.Database - [Thread 21] Create Table sql -1:
 CREATE TABLE [cmsPreviewXml] ([nodeId] INTEGER NOT NULL,
[versionId] UniqueIdentifier NOT NULL,
[timestamp] DATETIME NOT NULL,
[xml] NTEXT NOT NULL)
2013-11-21 19:23:35,844 [27] INFO  Umbraco.Core.Persistence.Database - [Thread 21] Primary Key sql -1:
 ALTER TABLE [cmsPreviewXml] ADD CONSTRAINT [PK_cmsPreviewXml] PRIMARY KEY ([nodeId], [versionId])
2013-11-21 19:23:35,844 [27] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 21] Creating data in table cmsPreviewXml
2013-11-21 19:23:35,844 [27] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 21] Done creating data in table cmsPreviewXml
2013-11-21 19:23:35,845 [27] INFO  Umbraco.Core.Persistence.Database - [Thread 21] Create Foreign Key sql -1:
 ALTER TABLE [cmsPreviewXml] ADD CONSTRAINT [FK_cmsPreviewXml_cmsContent_nodeId] FOREIGN KEY ([nodeId]) REFERENCES [cmsContent] ([nodeId])
2013-11-21 19:23:35,845 [27] INFO  Umbraco.Core.Persistence.Database - [Thread 21] Create Foreign Key sql -1:
 ALTER TABLE [cmsPreviewXml] ADD CONSTRAINT [FK_cmsPreviewXml_cmsContentVersion_VersionId] FOREIGN KEY ([versionId]) REFERENCES [cmsContentVersion] ([VersionId])
2013-11-21 19:23:35,851 [27] INFO  Umbraco.Core.Persistence.Database - [Thread 21] New table 'cmsPreviewXml' was created
2013-11-21 19:23:35,883 [27] INFO  Umbraco.Core.Persistence.Database - [Thread 21] Create Table sql -1:
 CREATE TABLE [cmsPropertyTypeGroup] ([id] INTEGER NOT NULL IDENTITY(12,1),
[parentGroupId] INTEGER NULL,
[contenttypeNodeId] INTEGER NOT NULL,
[text] NVARCHAR(255) NOT NULL,
[sortorder] INTEGER NOT NULL)
2013-11-21 19:23:35,883 [27] INFO  Umbraco.Core.Persistence.Database - [Thread 21] Primary Key sql -1:
 ALTER TABLE [cmsPropertyTypeGroup] ADD CONSTRAINT [PK_cmsPropertyTypeGroup] PRIMARY KEY ([id])
2013-11-21 19:23:35,883 [27] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 21] Creating data in table cmsPropertyTypeGroup
2013-11-21 19:23:35,885 [27] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 21] Done creating data in table cmsPropertyTypeGroup
2013-11-21 19:23:35,885 [27] INFO  Umbraco.Core.Persistence.Database - [Thread 21] Create Foreign Key sql -1:
 ALTER TABLE [cmsPropertyTypeGroup] ADD CONSTRAINT [FK_cmsPropertyTypeGroup_cmsPropertyTypeGroup_id] FOREIGN KEY ([parentGroupId]) REFERENCES [cmsPropertyTypeGroup] ([id])
2013-11-21 19:23:35,886 [27] INFO  Umbraco.Core.Persistence.Database - [Thread 21] Create Foreign Key sql -1:
 ALTER TABLE [cmsPropertyTypeGroup] ADD CONSTRAINT [FK_cmsPropertyTypeGroup_cmsContentType_nodeId] FOREIGN KEY ([contenttypeNodeId]) REFERENCES [cmsContentType] ([nodeId])
2013-11-21 19:23:35,892 [27] INFO  Umbraco.Core.Persistence.Database - [Thread 21] New table 'cmsPropertyTypeGroup' was created
2013-11-21 19:23:35,926 [27] INFO  Umbraco.Core.Persistence.Database - [Thread 21] Create Table sql -1:
 CREATE TABLE [cmsPropertyType] ([id] INTEGER NOT NULL IDENTITY(50,1),
[dataTypeId] INTEGER NOT NULL,
[contentTypeId] INTEGER NOT NULL,
[propertyTypeGroupId] INTEGER NULL,
[Alias] NVARCHAR(255) NOT NULL,
[Name] NVARCHAR(255) NULL,
[helpText] NVARCHAR(1000) NULL,
[sortOrder] INTEGER NOT NULL CONSTRAINT [DF_cmsPropertyType_sortOrder] DEFAULT ('0'),
[mandatory] BIT NOT NULL CONSTRAINT [DF_cmsPropertyType_mandatory] DEFAULT ('0'),
[validationRegExp] NVARCHAR(255) NULL,
[Description] NVARCHAR(2000) NULL)
